reaction_id	reaction_equation	dead_end_test	duplicate_test_exact	duplicate_test_directions	duplicate_test_coefficients	duplicate_test_redox
MAR05612	MAM01307e + MAM01369c + MAM02519e --> MAM01307c + MAM01369e + MAM02519c	ok	ok	ok	MAR05753	N/A
MAR05613	MAM01307e + MAM02519e + MAM03135c --> MAM01307c + MAM02519c + MAM03135e	ok	ok	ok	MAR05768	N/A
MAR05614	MAM01307e + MAM02519e + MAM02993c --> MAM01307c + MAM02519c + MAM02993e	ok	ok	ok	MAR05783	N/A
MAR05617	MAM01975e + MAM01986c + MAM02519e --> MAM01975c + MAM01986e + MAM02519c	ok	ok	ok	MAR05588	N/A
MAR05618	MAM01307c + MAM01975e + MAM02519e --> MAM01307e + MAM01975c + MAM02519c	ok	ok	ok	MAR05603	N/A
MAR05619	MAM01975e + MAM02519e + MAM02896c --> MAM01975c + MAM02519c + MAM02896e	ok	ok	ok	MAR05634	N/A
MAR05620	MAM01975e + MAM02471c + MAM02519e --> MAM01975c + MAM02471e + MAM02519c	ok	ok	ok	MAR05649	N/A
MAR05621	MAM01975e + MAM02519e + MAM03089c --> MAM01975c + MAM02519c + MAM03089e	ok	ok	ok	MAR05664	N/A
MAR05622	MAM01975e + MAM02519e + MAM02724c --> MAM01975c + MAM02519c + MAM02724e	ok	ok	ok	MAR05679	N/A
MAR05623	MAM01975e + MAM02519e + MAM03101c --> MAM01975c + MAM02519c + MAM03101e	ok	ok	ok	MAR05694	N/A
MAR05624	MAM01628c + MAM01975e + MAM02519e --> MAM01628e + MAM01975c + MAM02519c	ok	ok	ok	MAR05709	N/A
MAR05625	MAM01975e + MAM02360c + MAM02519e --> MAM01975c + MAM02360e + MAM02519c	ok	ok	ok	MAR05724	N/A
MAR05626	MAM01975e + MAM02519e + MAM02770c --> MAM01975c + MAM02519c + MAM02770e	ok	ok	ok	MAR05739	N/A
MAR05627	MAM01369c + MAM01975e + MAM02519e --> MAM01369e + MAM01975c + MAM02519c	ok	ok	ok	MAR05754	N/A
MAR05629	MAM01975e + MAM02519e + MAM02993c --> MAM01975c + MAM02519c + MAM02993e	ok	ok	ok	MAR05784	N/A
MAR05631	MAM01975e + MAM02184c + MAM02519e --> MAM01975c + MAM02184e + MAM02519c	ok	ok	ok	MAR05814	N/A
MAR05632	MAM01986c + MAM02519e + MAM02896e --> MAM01986e + MAM02519c + MAM02896c	ok	ok	ok	MAR05589	N/A
MAR05633	MAM01307c + MAM02519e + MAM02896e --> MAM01307e + MAM02519c + MAM02896c	ok	ok	ok	MAR05604	N/A
MAR05634	MAM01975c + MAM02519e + MAM02896e --> MAM01975e + MAM02519c + MAM02896c	ok	ok	ok	MAR05619	N/A
MAR05635	MAM02471c + MAM02519e + MAM02896e --> MAM02471e + MAM02519c + MAM02896c	ok	ok	ok	MAR05650	N/A
MAR05636	MAM02519e + MAM02896e + MAM03089c --> MAM02519c + MAM02896c + MAM03089e	ok	ok	ok	MAR05665	N/A
MAR05637	MAM02519e + MAM02724c + MAM02896e --> MAM02519c + MAM02724e + MAM02896c	ok	ok	ok	MAR05680	N/A
MAR05638	MAM02519e + MAM02896e + MAM03101c --> MAM02519c + MAM02896c + MAM03101e	ok	ok	ok	MAR05695	N/A
MAR05639	MAM01628c + MAM02519e + MAM02896e --> MAM01628e + MAM02519c + MAM02896c	ok	ok	ok	MAR05710	N/A
MAR05640	MAM02360c + MAM02519e + MAM02896e --> MAM02360e + MAM02519c + MAM02896c	ok	ok	ok	MAR05725	N/A
MAR05641	MAM02519e + MAM02770c + MAM02896e --> MAM02519c + MAM02770e + MAM02896c	ok	ok	ok	MAR05740	N/A
MAR05642	MAM01369c + MAM02519e + MAM02896e --> MAM01369e + MAM02519c + MAM02896c	ok	ok	ok	MAR05755	N/A
MAR05644	MAM02519e + MAM02896e + MAM02993c --> MAM02519c + MAM02896c + MAM02993e	ok	ok	ok	MAR05785	N/A
MAR05645	MAM02136c + MAM02519e + MAM02896e --> MAM02136e + MAM02519c + MAM02896c	ok	ok	ok	MAR05800	N/A
MAR05646	MAM02184c + MAM02519e + MAM02896e --> MAM02184e + MAM02519c + MAM02896c	ok	ok	ok	MAR05815	N/A
MAR05647	MAM01986c + MAM02471e + MAM02519e --> MAM01986e + MAM02471c + MAM02519c	ok	ok	ok	MAR05590	N/A
MAR05648	MAM01307c + MAM02471e + MAM02519e --> MAM01307e + MAM02471c + MAM02519c	ok	ok	ok	MAR05605	N/A
MAR05649	MAM01975c + MAM02471e + MAM02519e --> MAM01975e + MAM02471c + MAM02519c	ok	ok	ok	MAR05620	N/A
MAR05650	MAM02471e + MAM02519e + MAM02896c --> MAM02471c + MAM02519c + MAM02896e	ok	ok	ok	MAR05635	N/A
MAR05651	MAM02471e + MAM02519e + MAM03089c --> MAM02471c + MAM02519c + MAM03089e	ok	ok	ok	MAR05666	N/A
MAR05652	MAM02471e + MAM02519e + MAM02724c --> MAM02471c + MAM02519c + MAM02724e	ok	ok	ok	MAR05681	N/A
MAR05653	MAM02471e + MAM02519e + MAM03101c --> MAM02471c + MAM02519c + MAM03101e	ok	ok	ok	MAR05696	N/A
MAR05654	MAM01628c + MAM02471e + MAM02519e --> MAM01628e + MAM02471c + MAM02519c	ok	ok	ok	MAR05711	N/A
MAR05655	MAM02360c + MAM02471e + MAM02519e --> MAM02360e + MAM02471c + MAM02519c	ok	ok	ok	MAR05726	N/A
MAR05662	MAM01986c + MAM02519e + MAM03089e --> MAM01986e + MAM02519c + MAM03089c	ok	ok	ok	MAR05591	N/A
MAR05663	MAM01307c + MAM02519e + MAM03089e --> MAM01307e + MAM02519c + MAM03089c	ok	ok	ok	MAR05606	N/A
MAR05664	MAM01975c + MAM02519e + MAM03089e --> MAM01975e + MAM02519c + MAM03089c	ok	ok	ok	MAR05621	N/A
MAR05665	MAM02519e + MAM02896c + MAM03089e --> MAM02519c + MAM02896e + MAM03089c	ok	ok	ok	MAR05636	N/A
MAR05666	MAM02471c + MAM02519e + MAM03089e --> MAM02471e + MAM02519c + MAM03089c	ok	ok	ok	MAR05651	N/A
MAR05667	MAM02519e + MAM02724c + MAM03089e --> MAM02519c + MAM02724e + MAM03089c	ok	ok	ok	MAR05682	N/A
MAR05668	MAM02519e + MAM03089e + MAM03101c --> MAM02519c + MAM03089c + MAM03101e	ok	ok	ok	MAR05697	N/A
MAR05669	MAM01628c + MAM02519e + MAM03089e --> MAM01628e + MAM02519c + MAM03089c	ok	ok	ok	MAR05712	N/A
MAR05670	MAM02360c + MAM02519e + MAM03089e --> MAM02360e + MAM02519c + MAM03089c	ok	ok	ok	MAR05727	N/A
MAR05671	MAM02519e + MAM02770c + MAM03089e --> MAM02519c + MAM02770e + MAM03089c	ok	ok	ok	MAR05742	N/A
MAR05673	MAM02519e + MAM03089e + MAM03135c --> MAM02519c + MAM03089c + MAM03135e	ok	ok	ok	MAR05772	N/A
MAR05674	MAM02519e + MAM02993c + MAM03089e --> MAM02519c + MAM02993e + MAM03089c	ok	ok	ok	MAR05787	N/A
MAR05676	MAM02184c + MAM02519e + MAM03089e --> MAM02184e + MAM02519c + MAM03089c	ok	ok	ok	MAR05817	N/A
MAR05677	MAM01986c + MAM02519e + MAM02724e --> MAM01986e + MAM02519c + MAM02724c	ok	ok	ok	MAR05592	N/A
MAR05678	MAM01307c + MAM02519e + MAM02724e --> MAM01307e + MAM02519c + MAM02724c	ok	ok	ok	MAR05607	N/A
MAR05679	MAM01975c + MAM02519e + MAM02724e --> MAM01975e + MAM02519c + MAM02724c	ok	ok	ok	MAR05622	N/A
MAR05680	MAM02519e + MAM02724e + MAM02896c --> MAM02519c + MAM02724c + MAM02896e	ok	ok	ok	MAR05637	N/A
MAR05681	MAM02471c + MAM02519e + MAM02724e --> MAM02471e + MAM02519c + MAM02724c	ok	ok	ok	MAR05652	N/A
MAR05682	MAM02519e + MAM02724e + MAM03089c --> MAM02519c + MAM02724c + MAM03089e	ok	ok	ok	MAR05667	N/A
MAR05683	MAM02519e + MAM02724e + MAM03101c --> MAM02519c + MAM02724c + MAM03101e	ok	ok	ok	MAR05698	N/A
MAR05684	MAM01628c + MAM02519e + MAM02724e --> MAM01628e + MAM02519c + MAM02724c	ok	ok	ok	MAR05713	N/A
MAR05685	MAM02360c + MAM02519e + MAM02724e --> MAM02360e + MAM02519c + MAM02724c	ok	ok	ok	MAR05728	N/A
MAR05689	MAM02519e + MAM02724e + MAM02993c --> MAM02519c + MAM02724c + MAM02993e	ok	ok	ok	MAR05788	N/A
MAR05692	MAM01986c + MAM02519e + MAM03101e --> MAM01986e + MAM02519c + MAM03101c	ok	ok	ok	MAR05593	N/A
MAR05693	MAM01307c + MAM02519e + MAM03101e --> MAM01307e + MAM02519c + MAM03101c	ok	ok	ok	MAR05608	N/A
MAR05694	MAM01975c + MAM02519e + MAM03101e --> MAM01975e + MAM02519c + MAM03101c	ok	ok	ok	MAR05623	N/A
MAR05695	MAM02519e + MAM02896c + MAM03101e --> MAM02519c + MAM02896e + MAM03101c	ok	ok	ok	MAR05638	N/A
MAR05696	MAM02471c + MAM02519e + MAM03101e --> MAM02471e + MAM02519c + MAM03101c	ok	ok	ok	MAR05653	N/A
MAR05697	MAM02519e + MAM03089c + MAM03101e --> MAM02519c + MAM03089e + MAM03101c	ok	ok	ok	MAR05668	N/A
MAR05698	MAM02519e + MAM02724c + MAM03101e --> MAM02519c + MAM02724e + MAM03101c	ok	ok	ok	MAR05683	N/A
MAR05699	MAM01628c + MAM02519e + MAM03101e --> MAM01628e + MAM02519c + MAM03101c	ok	ok	ok	MAR05714	N/A
MAR05700	MAM02360c + MAM02519e + MAM03101e --> MAM02360e + MAM02519c + MAM03101c	ok	ok	ok	MAR05729	N/A
MAR05706	MAM02184c + MAM02519e + MAM03101e --> MAM02184e + MAM02519c + MAM03101c	ok	ok	ok	MAR05819	N/A
MAR05707	MAM01628e + MAM01986c + MAM02519e --> MAM01628c + MAM01986e + MAM02519c	ok	ok	ok	MAR05594	N/A
MAR05708	MAM01307c + MAM01628e + MAM02519e --> MAM01307e + MAM01628c + MAM02519c	ok	ok	ok	MAR05609	N/A
MAR05709	MAM01628e + MAM01975c + MAM02519e --> MAM01628c + MAM01975e + MAM02519c	ok	ok	ok	MAR05624	N/A
MAR05710	MAM01628e + MAM02519e + MAM02896c --> MAM01628c + MAM02519c + MAM02896e	ok	ok	ok	MAR05639	N/A
MAR05711	MAM01628e + MAM02471c + MAM02519e --> MAM01628c + MAM02471e + MAM02519c	ok	ok	ok	MAR05654	N/A
MAR05712	MAM01628e + MAM02519e + MAM03089c --> MAM01628c + MAM02519c + MAM03089e	ok	ok	ok	MAR05669	N/A
MAR05713	MAM01628e + MAM02519e + MAM02724c --> MAM01628c + MAM02519c + MAM02724e	ok	ok	ok	MAR05684	N/A
MAR05714	MAM01628e + MAM02519e + MAM03101c --> MAM01628c + MAM02519c + MAM03101e	ok	ok	ok	MAR05699	N/A
MAR05715	MAM01628e + MAM02360c + MAM02519e --> MAM01628c + MAM02360e + MAM02519c	ok	ok	ok	MAR05730	N/A
MAR05717	MAM01369c + MAM01628e + MAM02519e --> MAM01369e + MAM01628c + MAM02519c	ok	ok	ok	MAR05760	N/A
MAR05719	MAM01628e + MAM02519e + MAM02993c --> MAM01628c + MAM02519c + MAM02993e	ok	ok	ok	MAR05790	N/A
MAR05721	MAM01628e + MAM02184c + MAM02519e --> MAM01628c + MAM02184e + MAM02519c	ok	ok	ok	MAR05820	N/A
MAR05722	MAM01986c + MAM02360e + MAM02519e --> MAM01986e + MAM02360c + MAM02519c	ok	ok	ok	MAR05595	N/A
MAR05723	MAM01307c + MAM02360e + MAM02519e --> MAM01307e + MAM02360c + MAM02519c	ok	ok	ok	MAR05610	N/A
MAR05724	MAM01975c + MAM02360e + MAM02519e --> MAM01975e + MAM02360c + MAM02519c	ok	ok	ok	MAR05625	N/A
MAR05725	MAM02360e + MAM02519e + MAM02896c --> MAM02360c + MAM02519c + MAM02896e	ok	ok	ok	MAR05640	N/A
MAR05726	MAM02360e + MAM02471c + MAM02519e --> MAM02360c + MAM02471e + MAM02519c	ok	ok	ok	MAR05655	N/A
MAR05727	MAM02360e + MAM02519e + MAM03089c --> MAM02360c + MAM02519c + MAM03089e	ok	ok	ok	MAR05670	N/A
MAR05728	MAM02360e + MAM02519e + MAM02724c --> MAM02360c + MAM02519c + MAM02724e	ok	ok	ok	MAR05685	N/A
MAR05729	MAM02360e + MAM02519e + MAM03101c --> MAM02360c + MAM02519c + MAM03101e	ok	ok	ok	MAR05700	N/A
MAR05730	MAM01628c + MAM02360e + MAM02519e --> MAM01628e + MAM02360c + MAM02519c	ok	ok	ok	MAR05715	N/A
MAR05733	MAM02360e + MAM02519e + MAM03135c --> MAM02360c + MAM02519c + MAM03135e	ok	ok	ok	MAR05776	N/A
MAR05734	MAM02360e + MAM02519e + MAM02993c --> MAM02360c + MAM02519c + MAM02993e	ok	ok	ok	MAR05791	N/A
MAR05737	MAM01986c + MAM02519e + MAM02770e --> MAM01986e + MAM02519c + MAM02770c	ok	ok	ok	MAR05596	N/A
MAR05739	MAM01975c + MAM02519e + MAM02770e --> MAM01975e + MAM02519c + MAM02770c	ok	ok	ok	MAR05626	N/A
MAR05740	MAM02519e + MAM02770e + MAM02896c --> MAM02519c + MAM02770c + MAM02896e	ok	ok	ok	MAR05641	N/A
MAR05742	MAM02519e + MAM02770e + MAM03089c --> MAM02519c + MAM02770c + MAM03089e	ok	ok	ok	MAR05671	N/A
MAR05747	MAM01369c + MAM02519e + MAM02770e --> MAM01369e + MAM02519c + MAM02770c	ok	ok	ok	MAR05762	N/A
MAR05748	MAM02519e + MAM02770e + MAM03135c --> MAM02519c + MAM02770c + MAM03135e	ok	ok	ok	MAR05777	N/A
MAR05749	MAM02519e + MAM02770e + MAM02993c --> MAM02519c + MAM02770c + MAM02993e	ok	ok	ok	MAR05792	N/A
MAR05750	MAM02136c + MAM02519e + MAM02770e --> MAM02136e + MAM02519c + MAM02770c	ok	ok	ok	MAR05807	N/A
MAR05751	MAM02184c + MAM02519e + MAM02770e --> MAM02184e + MAM02519c + MAM02770c	ok	ok	ok	MAR05822	N/A
MAR05752	MAM01369e + MAM01986c + MAM02519e --> MAM01369c + MAM01986e + MAM02519c	ok	ok	ok	MAR05597	N/A
MAR05753	MAM01307c + MAM01369e + MAM02519e --> MAM01307e + MAM01369c + MAM02519c	ok	ok	ok	MAR05612	N/A
MAR05754	MAM01369e + MAM01975c + MAM02519e --> MAM01369c + MAM01975e + MAM02519c	ok	ok	ok	MAR05627	N/A
MAR05755	MAM01369e + MAM02519e + MAM02896c --> MAM01369c + MAM02519c + MAM02896e	ok	ok	ok	MAR05642	N/A
MAR05760	MAM01369e + MAM01628c + MAM02519e --> MAM01369c + MAM01628e + MAM02519c	ok	ok	ok	MAR05717	N/A
MAR05762	MAM01369e + MAM02519e + MAM02770c --> MAM01369c + MAM02519c + MAM02770e	ok	ok	ok	MAR05747	N/A
MAR05763	MAM01369e + MAM02519e + MAM03135c --> MAM01369c + MAM02519c + MAM03135e	ok	ok	ok	MAR05778	N/A
MAR05764	MAM01369e + MAM02519e + MAM02993c --> MAM01369c + MAM02519c + MAM02993e	ok	ok	ok	MAR05793	N/A
MAR05765	MAM01369e + MAM02136c + MAM02519e --> MAM01369c + MAM02136e + MAM02519c	ok	ok	ok	MAR05808	N/A
MAR05766	MAM01369e + MAM02184c + MAM02519e --> MAM01369c + MAM02184e + MAM02519c	ok	ok	ok	MAR05823	N/A
MAR05767	MAM01986c + MAM02519e + MAM03135e --> MAM01986e + MAM02519c + MAM03135c	ok	ok	ok	MAR05598	N/A
MAR05768	MAM01307c + MAM02519e + MAM03135e --> MAM01307e + MAM02519c + MAM03135c	ok	ok	ok	MAR05613	N/A
MAR05772	MAM02519e + MAM03089c + MAM03135e --> MAM02519c + MAM03089e + MAM03135c	ok	ok	ok	MAR05673	N/A
MAR05776	MAM02360c + MAM02519e + MAM03135e --> MAM02360e + MAM02519c + MAM03135c	ok	ok	ok	MAR05733	N/A
MAR05777	MAM02519e + MAM02770c + MAM03135e --> MAM02519c + MAM02770e + MAM03135c	ok	ok	ok	MAR05748	N/A
MAR05778	MAM01369c + MAM02519e + MAM03135e --> MAM01369e + MAM02519c + MAM03135c	ok	ok	ok	MAR05763	N/A
MAR05781	MAM02184c + MAM02519e + MAM03135e --> MAM02184e + MAM02519c + MAM03135c	ok	ok	ok	MAR05824	N/A
MAR05782	MAM01986c + MAM02519e + MAM02993e --> MAM01986e + MAM02519c + MAM02993c	ok	ok	ok	MAR05599	N/A
MAR05783	MAM01307c + MAM02519e + MAM02993e --> MAM01307e + MAM02519c + MAM02993c	ok	ok	ok	MAR05614	N/A
MAR05784	MAM01975c + MAM02519e + MAM02993e --> MAM01975e + MAM02519c + MAM02993c	ok	ok	ok	MAR05629	N/A
MAR05785	MAM02519e + MAM02896c + MAM02993e --> MAM02519c + MAM02896e + MAM02993c	ok	ok	ok	MAR05644	N/A
MAR05787	MAM02519e + MAM02993e + MAM03089c --> MAM02519c + MAM02993c + MAM03089e	ok	ok	ok	MAR05674	N/A
MAR05788	MAM02519e + MAM02724c + MAM02993e --> MAM02519c + MAM02724e + MAM02993c	ok	ok	ok	MAR05689	N/A
MAR05790	MAM01628c + MAM02519e + MAM02993e --> MAM01628e + MAM02519c + MAM02993c	ok	ok	ok	MAR05719	N/A
MAR05791	MAM02360c + MAM02519e + MAM02993e --> MAM02360e + MAM02519c + MAM02993c	ok	ok	ok	MAR05734	N/A
MAR05792	MAM02519e + MAM02770c + MAM02993e --> MAM02519c + MAM02770e + MAM02993c	ok	ok	ok	MAR05749	N/A
MAR05793	MAM01369c + MAM02519e + MAM02993e --> MAM01369e + MAM02519c + MAM02993c	ok	ok	ok	MAR05764	N/A
MAR05795	MAM02136c + MAM02519e + MAM02993e --> MAM02136e + MAM02519c + MAM02993c	ok	ok	ok	MAR05810	N/A
MAR05796	MAM02184c + MAM02519e + MAM02993e --> MAM02184e + MAM02519c + MAM02993c	ok	ok	ok	MAR05825	N/A
MAR05797	MAM01986c + MAM02136e + MAM02519e --> MAM01986e + MAM02136c + MAM02519c	ok	ok	ok	MAR05600	N/A
MAR05800	MAM02136e + MAM02519e + MAM02896c --> MAM02136c + MAM02519c + MAM02896e	ok	ok	ok	MAR05645	N/A
MAR05807	MAM02136e + MAM02519e + MAM02770c --> MAM02136c + MAM02519c + MAM02770e	ok	ok	ok	MAR05750	N/A
MAR05808	MAM01369c + MAM02136e + MAM02519e --> MAM01369e + MAM02136c + MAM02519c	ok	ok	ok	MAR05765	N/A
MAR05810	MAM02136e + MAM02519e + MAM02993c --> MAM02136c + MAM02519c + MAM02993e	ok	ok	ok	MAR05795	N/A
MAR05812	MAM01986c + MAM02184e + MAM02519e --> MAM01986e + MAM02184c + MAM02519c	ok	ok	ok	MAR05601	N/A
MAR05814	MAM01975c + MAM02184e + MAM02519e --> MAM01975e + MAM02184c + MAM02519c	ok	ok	ok	MAR05631	N/A
MAR05815	MAM02184e + MAM02519e + MAM02896c --> MAM02184c + MAM02519c + MAM02896e	ok	ok	ok	MAR05646	N/A
MAR05817	MAM02184e + MAM02519e + MAM03089c --> MAM02184c + MAM02519c + MAM03089e	ok	ok	ok	MAR05676	N/A
MAR05819	MAM02184e + MAM02519e + MAM03101c --> MAM02184c + MAM02519c + MAM03101e	ok	ok	ok	MAR05706	N/A
MAR05820	MAM01628c + MAM02184e + MAM02519e --> MAM01628e + MAM02184c + MAM02519c	ok	ok	ok	MAR05721	N/A
MAR05822	MAM02184e + MAM02519e + MAM02770c --> MAM02184c + MAM02519c + MAM02770e	ok	ok	ok	MAR05751	N/A
MAR05823	MAM01369c + MAM02184e + MAM02519e --> MAM01369e + MAM02184c + MAM02519c	ok	ok	ok	MAR05766	N/A
MAR05824	MAM02184e + MAM02519e + MAM03135c --> MAM02184c + MAM02519c + MAM03135e	ok	ok	ok	MAR05781	N/A
MAR05825	MAM02184e + MAM02519e + MAM02993c --> MAM02184c + MAM02519c + MAM02993e	ok	ok	ok	MAR05796	N/A
MAR05994	MAM01587e + MAM02519e --> MAM01587c + MAM02519c	ok	ok	ok	MAR05995;MAR05996;MAR05997	N/A
MAR05995	MAM01587e + 2 MAM02519e --> MAM01587c + 2 MAM02519c	ok	ok	ok	MAR05994;MAR05996;MAR05997	N/A
MAR05996	MAM01587e + 3 MAM02519e --> MAM01587c + 3 MAM02519c	ok	ok	ok	MAR05994;MAR05995;MAR05997	N/A
MAR05997	MAM01587e + 4 MAM02519e --> MAM01587c + 4 MAM02519c	ok	ok	ok	MAR05994;MAR05995;MAR05996	N/A
MAR06057	MAM02519e + MAM02751e --> MAM02519c + MAM02751c	ok	ok	ok	MAR04910;MAR04912	N/A
MAR06059	MAM02039e + MAM02982e --> MAM02039c + MAM02982c	ok	ok	MAR11433	MAR11433	N/A
MAR06242	2 MAM02519e + MAM02617e --> 2 MAM02519c + MAM02617c	ok	ok	ok	MAR09615	N/A
MAR06275	MAM01368e + 2 MAM02519e --> MAM01368c + 2 MAM02519c	ok	ok	ok	MAR05021	N/A
MAR06351	MAM02519e + MAM03123e --> MAM02519c + MAM03123c	ok	ok	ok	MAR06358	N/A
MAR06352	MAM01673e + MAM02519e --> MAM01673c + MAM02519c	ok	ok	ok	MAR06362	N/A
MAR06353	MAM02170e + MAM02519e --> MAM02170c + MAM02519c	ok	ok	ok	MAR06357	N/A
MAR06354	MAM01671e + MAM02519e --> MAM01671c + MAM02519c	ok	ok	ok	MAR06365	N/A
MAR06355	MAM01280e + 2 MAM02519e --> MAM01280c + 2 MAM02519c	ok	ok	ok	MAR04845	N/A
MAR06356	2 MAM02519e + MAM02996e --> 2 MAM02519c + MAM02996c	ok	ok	ok	MAR04983	N/A
MAR06357	MAM02170e + 2 MAM02519e --> MAM02170c + 2 MAM02519c	ok	ok	ok	MAR06353	N/A
MAR06358	2 MAM02519e + MAM03123e --> 2 MAM02519c + MAM03123c	ok	ok	ok	MAR06351	N/A
MAR06359	MAM01669e + 2 MAM02519e --> MAM01669c + 2 MAM02519c	ok	ok	ok	MAR05041	N/A
MAR06360	MAM02038e + 2 MAM02519e --> MAM02038c + 2 MAM02519c	ok	ok	ok	MAR05129	N/A
MAR06361	MAM01630e + 2 MAM02519e --> MAM01630c + 2 MAM02519c	ok	ok	ok	MAR05038	N/A
MAR06362	MAM01673e + 2 MAM02519e --> MAM01673c + 2 MAM02519c	ok	ok	ok	MAR06352	N/A
MAR06363	MAM01666e + 2 MAM02519e --> MAM01666c + 2 MAM02519c	ok	ok	ok	MAR05039	N/A
MAR06364	MAM01668e + 2 MAM02519e --> MAM01668c + 2 MAM02519c	ok	ok	ok	MAR05040	N/A
MAR06365	MAM01671e + 2 MAM02519e --> MAM01671c + 2 MAM02519c	ok	ok	ok	MAR06354	N/A
MAR06381	MAM02039c + MAM02519e + MAM02896e --> MAM02039e + MAM02519c + MAM02896c	ok	ok	ok	MAR08735	N/A
MAR06382	MAM01369e + MAM02039c + MAM02519e --> MAM01369c + MAM02039e + MAM02519c	ok	ok	ok	MAR05313	N/A
MAR06384	MAM02039c + MAM02125e + MAM02519e --> MAM02039e + MAM02125c + MAM02519c	ok	ok	ok	MAR05335	N/A
MAR06525	MAM01442e + MAM02046c --> MAM01442c + MAM02046e	ok	ok	ok	MAR06532;MAR06534	N/A
MAR06529	MAM01442e + 2 MAM01833c --> MAM01442c + 2 MAM01833e	ok	ok	ok	MAR08670	N/A
MAR06532	2 MAM01442e + MAM02046c --> 2 MAM01442c + MAM02046e	ok	ok	ok	MAR06525;MAR06534	N/A
MAR06534	MAM01442e + 2 MAM02046c --> MAM01442c + 2 MAM02046e	ok	ok	ok	MAR06525;MAR06532	N/A
MAR06733	MAM01736e + 2 MAM02519e --> MAM01736c + 2 MAM02519c	ok	ok	ok	MAR09614	N/A
MAR06989	MAM02174e + MAM02519e --> MAM02174c + MAM02519c	ok	ok	ok	MAR08924	N/A
MAR07633	2 MAM01371c + 2 MAM02040c + 3 MAM02124c --> 2 MAM01285c + 2 MAM02039c + 3 MAM02124e + 2 MAM02751c	ok	ok	ok	MAR01442	N/A
MAR07634	3 MAM01107c + 2 MAM01371c + 2 MAM02040c --> 3 MAM01107e + 2 MAM01285c + 2 MAM02039c + 2 MAM02751c	ok	ok	ok	MAR00052	N/A
MAR07635	3 MAM01290c + 2 MAM01371c + 2 MAM02040c --> 2 MAM01285c + 3 MAM01290e + 2 MAM02039c + 2 MAM02751c	ok	ok	ok	MAR00065	N/A
MAR07636	2 MAM01371c + 3 MAM01736c + 2 MAM02040c --> 2 MAM01285c + 3 MAM01736e + 2 MAM02039c + 2 MAM02751c	ok	ok	ok	MAR00334	N/A
MAR07637	2 MAM01371c + 2 MAM02040c + 3 MAM02617c --> 2 MAM01285c + 2 MAM02039c + 3 MAM02617e + 2 MAM02751c	ok	ok	ok	MAR01555	N/A
MAR07650	MAM01371c + MAM01786c + MAM02040c --> MAM01285c + MAM01786e + MAM02039c + MAM02751c	ok	ok	ok	MAR09879	N/A
MAR07666	MAM01401e + MAM02039e --> MAM01401c + MAM02039c	ok	ok	ok	MAR00095	N/A
MAR07667	MAM01371c + MAM01401e + MAM02040c + 2 MAM02519e --> MAM01285c + MAM01401c + MAM02039c + 2 MAM02519c + MAM02751c	ok	ok	ok	MAR00094	N/A
MAR07681	3 MAM01260c + 2 MAM01371c + 2 MAM02040c --> 3 MAM01260e + 2 MAM01285c + 2 MAM02039c + 2 MAM02751c	ok	ok	ok	MAR00058	N/A
MAR07699	2 MAM02519e + MAM02946e --> 2 MAM02519c + MAM02946c	ok	ok	ok	MAR07700	N/A
MAR07700	3 MAM02519e + MAM02946e --> 3 MAM02519c + MAM02946c	ok	ok	ok	MAR07699	N/A
MAR07736	MAM01371c + 3 MAM01383c + MAM02040c --> MAM01285c + 3 MAM01383e + MAM02039c + MAM02751c	ok	ok	ok	MAR00087	N/A
MAR07737	MAM01371c + 3 MAM01986c + MAM02040c --> MAM01285c + 3 MAM01986e + MAM02039c + MAM02751c	ok	ok	ok	MAR01396	N/A
MAR07738	3 MAM00970c + MAM01371c + MAM02040c --> 3 MAM00970e + MAM01285c + MAM02039c + MAM02751c	ok	ok	ok	MAR01314	N/A
MAR07901	MAM02050c <=> MAM02050e	MAM02050c;MAM02050e	ok	ok	ok	N/A
MAR07904	MAM02519e + MAM02885e --> MAM02519c + MAM02885c	ok	ok	ok	MAR08732	N/A
MAR08076	2 MAM02046c + MAM02519c --> 2 MAM02046e + MAM02519e	ok	ok	ok	MAR05432;MAR05448;MAR08077	N/A
MAR08077	3 MAM02046c + MAM02519c --> 3 MAM02046e + MAM02519e	ok	ok	ok	MAR05432;MAR05448;MAR08076	N/A
MAR08656	MAM01418c --> MAM01418e	MAM01418c;MAM01418e	ok	ok	ok	N/A
MAR08670	2 MAM01442e + MAM01833c --> 2 MAM01442c + MAM01833e	ok	ok	ok	MAR06529	N/A
MAR08730	MAM01371c + MAM02040c + MAM02842e --> MAM01285c + MAM02039c + MAM02751c + MAM02842c	ok	ok	ok	MAR09910	N/A
MAR08732	3 MAM02519e + MAM02885e --> 3 MAM02519c + MAM02885c	ok	ok	ok	MAR07904	N/A
MAR08735	MAM02039c + 2 MAM02519e + MAM02896e --> MAM02039e + 2 MAM02519c + MAM02896c	ok	ok	ok	MAR06381	N/A
MAR08876	MAM01910e + MAM02519e --> MAM01910c + MAM02519c	ok	ok	ok	MAR08877	N/A
MAR08877	MAM01910e + 2 MAM02519e --> MAM01910c + 2 MAM02519c	ok	ok	ok	MAR08876	N/A
MAR08884	MAM01965e + 2 MAM02519e --> MAM01965c + 2 MAM02519c	ok	ok	ok	MAR05450	N/A
