rxns	rxnKEGGID	rxnBiGGID	rxnEHMNID	rxnHepatoNET1ID	rxnREACTOMEID	rxnRecon3DID	rxnMetaNetXID	rxnHMR2ID	rxnRatconID	rxnTCDBID	spontaneous	rxnRheaID	rxnRheaMasterID	rxnRetired
"MAR06872"	""	"CARhPTtc"	""	""	""	"CARhPTtc"	"MNXR96453"	""	""	""	0	""	""	"CARhPTtc"
"MAR06873"	""	"CBLTDe"	""	""	""	"CBLTDe"	"MNXR96480"	""	""	""	0	""	""	"CBLTDe"
"MAR06884"	""	""	""	""	""	"CBLtle"	""	""	""	""	0	""	""	"CBLtle"
"MAR06887"	""	"CYSSNAT5tc"	""	""	""	"CYSSNAT5tc"	"MNXR97010"	""	""	""	0	""	""	"CYSSNAT5tc"
"MAR06891"	""	"CYSTALArBATtc"	""	""	""	"CYSTALArBATtc"	"MNXR97011"	""	""	""	0	""	""	"CYSTALArBATtc"
"MAR06892"	""	"CYSTLEUrBATtc"	""	""	""	"CYSTLEUrBATtc"	"MNXR97016"	""	""	""	0	""	""	"CYSTLEUrBATtc"
"MAR06893"	""	"FOLt"	""	""	""	"FOLTle"	"MNXR99612"	""	""	""	0	""	""	"FOLTle"
"MAR06894"	""	"GALSGLT1le"	""	""	""	"GALSGLT1le"	"MNXR100011"	""	""	""	0	""	""	"GALSGLT1le"
"MAR06895"	""	"GLCSGLT1le"	""	""	""	"GLCSGLT1le"	"MNXR100225"	""	""	""	0	""	""	"GLCSGLT1le"
"MAR06896"	""	"GLNATB0tc"	""	""	""	"GLNATB0tc"	"MNXR100248"	""	""	""	0	""	""	"GLNATB0tc"
"MAR06897"	""	"GLNyLATthc"	""	""	""	"GLNyLATthc"	"MNXR100264"	""	""	""	0	""	""	"GLNyLATthc"
"MAR06898"	""	"GLYGLYCNc"	""	""	""	"GLYGLYCNc"	"MNXR100345"	""	""	""	0	""	""	"GLYGLYCNc"
"MAR06899"	""	"GLYGLYPEPT1tc"	""	""	""	"GLYGLYPEPT1tc"	"MNXR100346"	""	""	""	0	""	""	"GLYGLYPEPT1tc"
"MAR06900"	""	"GLYPHEPEPT1tc"	""	""	""	"GLYPHEPEPT1tc"	"MNXR100358"	""	""	""	0	""	""	"GLYPHEPEPT1tc"
"MAR06913"	""	"GLYPROPEPT1tc"	""	""	""	"GLYPROPEPT1tc"	"MNXR100359"	""	""	""	0	""	""	"GLYPROPEPT1tc"
"MAR06915"	""	"GLYSARCNc"	""	""	""	"GLYSARCNc"	"MNXR100361"	""	""	""	0	""	""	"GLYSARCNc"
"MAR06917"	""	"GLYSARPEPT1tc"	""	""	""	"GLYSARPEPT1tc"	"MNXR100362"	""	""	""	0	""	""	"GLYSARPEPT1tc"
"MAR06919"	""	"GUMDCHAe"	""	""	""	"GUMDCHAe"	"MNXR100477"	""	""	""	0	""	""	"GUMDCHAe"
"MAR06920"	""	"GUMGCHLe"	""	""	""	"GUMGCHLe"	"MNXR100478"	""	""	""	0	""	""	"GUMGCHLe"
"MAR06922"	""	"GUMTCHOLe"	""	""	""	"GUMTCHOLe"	"MNXR100479"	""	""	""	0	""	""	"GUMTCHOLe"
"MAR07101"	""	"HIShPTtc"	""	""	""	"HIShPTtc"	"MNXR100645"	""	""	""	0	""	""	"HIShPTtc"
"MAR07102"	""	"HISyLATtc"	""	""	""	"HISyLATtc"	"MNXR100650"	""	""	""	0	""	""	"HISyLATtc"
"MAR07105"	""	"HISyLATthc"	""	""	""	"HISyLATthc"	"MNXR100651"	""	""	""	0	""	""	"HISyLATthc"
"MAR07107"	""	"HPETFABP1tc"	""	""	""	"HPETFABP1tc"	"MNXR100689"	""	""	""	0	""	""	"HPETFABP1tc"
"MAR07148"	""	"LEUGLYPEPT1tc"	""	""	""	"LEUGLYPEPT1tc"	"MNXR101043"	""	""	""	0	""	""	"LEUGLYPEPT1tc"
"MAR07149"	""	"LEULEULAPc"	""	""	""	"LEULEULAPc"	"MNXR101050"	""	""	""	0	""	""	"LEULEULAPc"
"MAR07150"	""	"LEULEUPEPT1tc"	""	""	""	"LEULEUPEPT1tc"	"MNXR101051"	""	""	""	0	""	""	"LEULEUPEPT1tc"
"MAR07151"	""	"LEUyLAThtc"	""	""	""	"LEUyLAThtc"	"MNXR101059"	""	""	""	0	""	""	"LEUyLAThtc"
"MAR07152"	""	"LINOFATPtc"	""	""	""	"LINOFATPtc"	"MNXR101075"	""	""	""	0	""	""	"LINOFATPtc"
"MAR07153"	""	"METyLATthc"	""	""	""	"METyLATthc"	"MNXR101494"	""	""	""	0	""	""	"METyLATthc"
"MAR07154"	""	"NACHORCTL3le"	""	""	""	"NACHORCTL3le"	"MNXR101858"	""	""	""	0	""	""	"NACHORCTL3le"
"MAR07155"	""	"OCDEAFABP1tc"	""	""	""	"OCDEAFABP1tc"	"MNXR102145"	""	""	""	0	""	""	"OCDEAFABP1tc"
"MAR07156"	""	"OLEICFATPtc"	""	""	""	"OLEICFATPtc"	"MNXR102175"	""	""	""	0	""	""	"OLEICFATPtc"
"MAR07157"	""	"PALFATPtc"	""	""	""	"PALFATPtc"	"MNXR102341"	""	""	""	0	""	""	"PALFATPtc"
"MAR07158"	""	"PCHOLHSTDe"	""	""	""	"PCHOLHSTDe"	"MNXR102406"	""	""	""	0	""	""	"PCHOLHSTDe"
"MAR07159"	""	"PECDCHe"	""	""	""	"PECDCHe"	"MNXR102463"	""	""	""	0	""	""	"PECDCHe"
"MAR07176"	""	"PECGCHLe"	""	""	""	"PECGCHLe"	"MNXR102464"	""	""	""	0	""	""	"PECGCHLe"
"MAR07177"	""	"PECTCHLe"	""	""	""	"PECTCHLe"	"MNXR102466"	""	""	""	0	""	""	"PECTCHLe"
"MAR07178"	""	"PEHSFABPe"	""	""	""	"PEHSFABPe"	""	""	""	""	0	""	""	"PEHSFABPe"
"MAR07179"	""	"PHEATB0tc"	""	""	""	"PHEATB0tc"	"MNXR102623"	""	""	""	0	""	""	"PHEATB0tc"
"MAR07189"	""	"PHEyLATthc"	""	""	""	"PHEyLATthc"	"MNXR102638"	""	""	""	0	""	""	"PHEyLATthc"
"MAR07190"	""	"PMTCOAFABP1tc"	""	""	""	"PMTCOAFABP1tc"	"MNXR103046"	""	""	""	0	""	""	"PMTCOAFABP1tc"
"MAR07191"	""	"PNTOte"	""	""	""	"PNTORDe"	"MNXR103051"	""	""	""	0	""	""	"PNTORDe"
"MAR07192"	""	"PROGLYPEPT1tc"	""	""	""	"PROGLYPEPT1tc"	"MNXR103189"	""	""	""	0	""	""	"PROGLYPEPT1tc"
"MAR07193"	""	"AMPTASEPG"	""	""	""	"PROGLYPRO1c"	"MNXR95829"	""	""	""	0	""	""	"PROGLYPRO1c"
"MAR07194"	""	"PROIMINOtc"	""	""	""	"PROIMINOtc"	"MNXR103192"	""	""	""	0	""	""	"PROIMINOtc"
"MAR07195"	""	"PSYGCHe"	""	""	""	"PSYGCHe"	"MNXR103312"	""	""	""	0	""	""	"PSYGCHe"
"MAR07255"	""	"PSYTCHe"	""	""	""	"PSYTCHe"	"MNXR103313"	""	""	""	0	""	""	"PSYTCHe"
"MAR07439"	""	"PSYTDECHe"	""	""	""	"PSYTDECHe"	"MNXR103314"	""	""	""	0	""	""	"PSYTDECHe"
"MAR07441"	""	""	""	""	""	"TAGHSTDe"	""	""	""	""	0	""	""	"TAGHSTDe"
"MAR07589"	""	"TAUPAT1c"	""	""	""	"TAUPAT1c"	"MNXR104731"	""	""	""	0	""	""	"TAUPAT1c"
"MAR07592"	""	"THMATPe"	""	""	""	"THMATPe"	"MNXR104816"	""	""	""	0	""	""	"THMATPe"
"MAR07593"	""	"THRATB0tc"	""	""	""	"THRATB0tc"	"MNXR104837"	""	""	""	0	""	""	"THRATB0tc"
"MAR07595"	""	"TRPATB0tc"	""	""	""	"TRPATB0tc"	"MNXR104942"	""	""	""	0	""	""	"TRPATB0tc"
"MAR07657"	""	"TYRATB0tc"	""	""	""	"TYRATB0tc"	"MNXR104989"	""	""	""	0	""	""	"TYRATB0tc"
"MAR07658"	""	"VITEtl"	""	""	""	"VITEtl"	"MNXR105204"	""	""	""	0	""	""	"VITEtl"
"MAR07659"	""	"VITKtl"	""	""	""	"VITKtl"	"MNXR105205"	""	""	""	0	""	""	"VITKtl"
"MAR07742"	""	""	""	""	""	"XOLEST2HSTDle"	""	""	""	""	0	""	""	"XOLEST2HSTDle"
"MAR07750"	""	"1a25DHVITD3TRn"	""	""	""	"1a25DHVITD3TRn"	"MNXR94713"	""	""	""	0	""	""	"1a25DHVITD3TRn"
"MAR07751"	""	"3AIB_Dtm"	""	""	""	"3AIB_Dtm"	"MNXR94852"	""	""	""	0	""	""	"3AIB_Dtm"
"MAR07752"	""	"4ABUTtcn"	""	""	""	"4ABUTtcn"	"MNXR94993"	""	""	""	0	""	""	"4ABUTtcn"
"MAR07753"	""	"4HPROLTASCT1"	""	""	""	"4HPROLTASCT1"	"MNXR95021"	""	""	""	0	""	""	"4HPROLTASCT1"
"MAR07754"	""	"ADNK3"	""	""	""	"ADNK3"	"MNXR95457"	""	""	""	0	"RHEA:52533"	"RHEA:52532"	"ADNK3"
"MAR07803"	""	"ADNK4"	""	""	""	"ADNK4"	"MNXR95458"	""	""	""	0	"RHEA:52537"	"RHEA:52536"	"ADNK4"
"MAR07805"	""	"AHCYStm"	""	""	""	"AHCYStd"	"MNXR95626"	""	""	""	0	""	""	"AHCYStd"
"MAR07807"	""	"ARACHFATPc"	""	""	""	"ARACHFATPc"	"MNXR95919"	""	""	""	0	"RHEA:46209"	"RHEA:46208"	"ARACHFATPc"
"MAR07809"	""	"ASPDTDe"	""	""	""	"ASPDTDe"	"MNXR96081"	""	""	""	0	""	""	"ASPDTDe"
"MAR07811"	""	"ASPPROASCT1"	""	""	""	"ASPPROASCT1"	"MNXR96096"	""	""	""	0	""	""	"ASPPROASCT1"
"MAR07813"	""	"BIDGLCURr"	""	""	""	"BIDGLCURr"	""	""	""	""	0	""	""	"BIDGLCURr"
"MAR07817"	""	"CYSAMOe"	""	""	""	"CYSAMOe"	"MNXR96988"	""	""	""	0	"RHEA:14410"	"RHEA:14409"	"CYSAMOe"
"MAR07819"	""	"Coqe"	""	""	""	"Coqe"	"MNXR97066"	""	""	""	0	""	""	"Coqe"
"MAR07821"	""	"DATPtm_cho"	""	""	""	"DATPtm"	"MNXR97176"	""	""	""	0	""	""	"DATPtm"
"MAR07823"	""	"DNDPt51m"	""	""	""	"DCTPtm"	"MNXR97204"	""	""	""	0	""	""	"DCTPtm"
"MAR07926"	""	"DGTPtm"	""	""	""	"DGTPtm"	"MNXR97327"	""	""	""	0	""	""	"DGTPtm"
"MAR08111"	""	"DHAPtm"	""	""	""	"DHAPtc"	"MNXR97366"	""	""	""	0	""	""	"DHAPtc"
"MAR08204"	""	"DPCOAPPe"	""	""	""	"DPCOAPPe"	"MNXR97763"	""	""	""	0	""	""	"DPCOAPPe"
"MAR08218"	""	"DSREDUCr"	""	""	""	"DSREDUCr"	""	""	""	""	0	""	""	"DSREDUCr"
"MAR08274"	""	"DTMPKm"	""	""	""	"DTMPKm"	"MNXR97804"	""	""	""	0	"RHEA:13518"	"RHEA:13517"	"DTMPKm"
"MAR08301"	""	"DNDPt47m"	""	""	""	"DTTPtm"	"MNXR97660"	""	""	""	0	""	""	"DTTPtm"
"MAR08386"	""	"EX_4hpro_LT_e"	""	""	""	"EX_4hpro[e]"	"MNXR98066"	""	""	""	0	""	""	"EX_4hpro[e]"
"MAR08400"	""	""	""	""	""	"EX_adpcbl[e]"	""	""	""	""	0	""	""	"EX_adpcbl[e]"
"MAR08422"	""	"EX_alaala_e"	""	""	""	"EX_alaala[e]"	"MNXR98257"	""	""	""	0	""	""	"EX_alaala[e]"
"MAR08423"	""	"EX_bglc_e"	""	""	""	"EX_bglc[e]"	"MNXR98296"	""	""	""	0	""	""	"EX_bglc[e]"
"MAR08644"	""	"EX_carn_e"	""	""	""	"EX_carn[e]"	"MNXR98320"	""	""	""	0	""	""	"EX_carn[e]"
"MAR08646"	""	"EX_dchac_e"	""	""	""	"EX_dchac[e]"	"MNXR98399"	""	""	""	0	""	""	"EX_dchac[e]"
"MAR08647"	""	"EX_glgchlo_e"	""	""	""	"EX_glgchlo[e]"	"MNXR98578"	""	""	""	0	""	""	"EX_glgchlo[e]"
"MAR08649"	""	"EX_gltcho_e"	""	""	""	"EX_gltcho[e]"	"MNXR98580"	""	""	""	0	""	""	"EX_gltcho[e]"
"MAR08650"	""	"EX_gltdechol_e"	""	""	""	"EX_gltdechol[e]"	"MNXR98581"	""	""	""	0	""	""	"EX_gltdechol[e]"
"MAR08701"	""	"EX_glygly_e"	""	""	""	"EX_glygly[e]"	"MNXR98606"	""	""	""	0	""	""	"EX_glygly[e]"
"MAR08705"	""	"EX_glysar_e"	""	""	""	"EX_glysar[e]"	"MNXR98613"	""	""	""	0	""	""	"EX_glysar[e]"
"MAR08707"	""	"EX_gum_e"	""	""	""	"EX_gum[e]"	"MNXR98634"	""	""	""	0	""	""	"EX_gum[e]"
"MAR08708"	""	"EX_gumdchac_e"	""	""	""	"EX_gumdchac[e]"	"MNXR98635"	""	""	""	0	""	""	"EX_gumdchac[e]"
"MAR08832"	""	"EX_gumgchol_e"	""	""	""	"EX_gumgchol[e]"	"MNXR98636"	""	""	""	0	""	""	"EX_gumgchol[e]"
"MAR08916"	""	"EX_gumtchol_e"	""	""	""	"EX_gumtchol[e]"	"MNXR98637"	""	""	""	0	""	""	"EX_gumtchol[e]"
"MAR08948"	""	"EX_leugly_e"	""	""	""	"EX_leugly[e]"	"MNXR98701"	""	""	""	0	""	""	"EX_leugly[e]"
"MAR08949"	""	"EX_leuleu_e"	""	""	""	"EX_leuleu[e]"	"MNXR98708"	""	""	""	0	""	""	"EX_leuleu[e]"
"MAR08950"	""	"EX_pect_e"	""	""	""	"EX_pect[e]"	"MNXR98831"	""	""	""	0	""	""	"EX_pect[e]"
"MAR08951"	""	"EX_pectindchac_e"	""	""	""	"EX_pectindchac[e]"	"MNXR98833"	""	""	""	0	""	""	"EX_pectindchac[e]"
"MAR08952"	""	"EX_pectingchol_e"	""	""	""	"EX_pectingchol[e]"	"MNXR98834"	""	""	""	0	""	""	"EX_pectingchol[e]"
"MAR08953"	""	"EX_pectintchol_e"	""	""	""	"EX_pectintchol[e]"	"MNXR98835"	""	""	""	0	""	""	"EX_pectintchol[e]"
"MAR08954"	""	"EX_psyl_e"	""	""	""	"EX_psyl[e]"	"MNXR98881"	""	""	""	0	""	""	"EX_psyl[e]"
"MAR08955"	""	"EX_psylchol_e"	""	""	""	"EX_psylchol[e]"	"MNXR98882"	""	""	""	0	""	""	"EX_psylchol[e]"
"MAR08956"	""	"EX_psyltchol_e"	""	""	""	"EX_psyltchol[e]"	"MNXR98883"	""	""	""	0	""	""	"EX_psyltchol[e]"
"MAR08957"	""	"EX_psyltdechol_e"	""	""	""	"EX_psyltdechol[e]"	"MNXR98884"	""	""	""	0	""	""	"EX_psyltdechol[e]"
"MAR08958"	""	"EX_slfcys_e"	""	""	""	"EX_sfcys[e]"	"MNXR98933"	""	""	""	0	""	""	"EX_sfcys[e]"
"MAR08959"	""	"EX_tdechola_e"	""	""	""	"EX_tdechola[e]"	"MNXR98964"	""	""	""	0	""	""	"EX_tdechola[e]"
"MAR08960"	""	"EX_cysam_e"	""	""	""	"EX_cysam[e]"	"MNXR98390"	""	""	""	0	""	""	"EX_cysam[e]"
"MAR08961"	""	"EX_dpcoa_e"	""	""	""	"EX_dpcoa[e]"	"MNXR98430"	""	""	""	0	""	""	"EX_dpcoa[e]"
"MAR08962"	""	"EX_fmn_e"	""	""	""	"EX_fmn[e]"	"MNXR98488"	""	""	""	0	""	""	"EX_fmn[e]"
"MAR08963"	""	"EX_hyptaur_e"	""	""	""	"EX_hyptaur[e]"	"MNXR98666"	""	""	""	0	""	""	"EX_hyptaur[e]"
"MAR08964"	""	"EX_pan4p_e"	""	""	""	"EX_pan4p[e]"	"MNXR98822"	""	""	""	0	""	""	"EX_pan4p[e]"
"MAR08965"	""	"EX_ptth_e"	""	""	""	"EX_ptth[e]"	"MNXR98889"	""	""	""	0	""	""	"EX_ptth[e]"
"MAR08966"	""	"EX_q10_e"	""	""	""	"EX_q10[e]"	"MNXR98896"	""	""	""	0	""	""	"EX_q10[e]"
"MAR08967"	""	"EX_q10h2_e"	""	""	""	"EX_q10h2[e]"	"MNXR98897"	""	""	""	0	""	""	"EX_q10h2[e]"
"MAR08968"	""	"FADDPle"	""	""	""	"FADDPle"	"MNXR99209"	""	""	""	0	"RHEA:13890"	"RHEA:13889"	"FADDPle"
"MAR08969"	""	"ACP1e"	""	""	""	"FMNALKPle"	"MNXR95393"	""	""	""	0	"RHEA:35588"	"RHEA:35587"	"FMNALKPle"
"MAR08970"	""	"FRDPtcr"	""	""	""	"FRDPtcr"	"MNXR99646"	""	""	""	0	""	""	"FRDPtcr"
"MAR08971"	""	"G6PDH2c"	""	""	""	"G6PDH2c"	""	""	""	""	0	""	""	"G6PDH2c"
"MAR08972"	""	"GLUPROASCT1"	""	""	""	"GLUPROASCT1"	"MNXR100286"	""	""	""	0	""	""	"GLUPROASCT1"
"MAR08973"	""	"GNDc"	""	""	""	"GNDc"	""	""	""	""	0	""	""	"GNDc"
"MAR08974"	""	"HYPTROXe"	""	""	""	"HYPTROXe"	"MNXR100764"	""	""	""	0	""	""	"HYPTROXe"
"MAR08975"	""	"INSK"	""	""	""	"INSK"	"MNXR100845"	""	""	""	0	"RHEA:21141"	"RHEA:21140"	"INSK"
"MAR08976"	""	"Kt3r"	""	""	""	"KHte"	"MNXR100939"	""	""	""	0	""	""	"KHte"
"MAR08977"	""	"LACLt"	""	""	""	"LACLt"	"MNXR100999"	""	""	""	0	""	""	"LACLt"
"MAR08978"	""	"LAPCOAe"	""	""	""	"LAPCOAe"	"MNXR101016"	""	""	""	0	""	""	"LAPCOAe"
"MAR08979"	""	"LEUGLYHYc"	""	""	""	"LEUGLYHYc"	"MNXR101042"	""	""	""	0	""	""	"LEUGLYHYc"
"MAR08980"	""	"MAL_Ltx"	""	""	""	"MAL_Ltx"	"MNXR101367"	""	""	""	0	""	""	"MAL_Ltx"
"MAR08981"	""	"MDHp"	""	""	""	"MDHx"	"MNXR101439"	""	""	""	0	""	""	"MDHx"
"MAR08982"	""	"NADtm"	""	""	""	"NADtm"	"MNXR101900"	""	""	""	0	""	""	"NADtm"
"MAR08983"	""	"OCDCAFATPc"	""	""	""	"OCDCAFATPc"	"MNXR102141"	""	""	""	0	""	""	"OCDCAFATPc"
"MAR08984"	""	"PAN4PPe"	""	""	""	"PAN4PPe"	"MNXR102343"	""	""	""	0	""	""	"PAN4PPe"
"MAR08985"	""	"PGLc"	""	""	""	"PGLc"	""	""	""	""	0	""	""	"PGLc"
"MAR08986"	""	"PNTEHe"	""	""	""	"PNTEHe"	"MNXR103049"	""	""	""	0	""	""	"PNTEHe"
"MAR08987"	""	"PPItm"	""	""	""	"PPItm"	"MNXR103112"	""	""	""	0	""	""	"PPItm"
"MAR08988"	""	"PRO_Dtde"	""	""	""	"PRO_Dtde"	"MNXR103209"	""	""	""	0	""	""	"PRO_Dtde"
"MAR08989"	""	"PTRCtex2"	""	""	""	"PTCRTD"	"MNXR103339"	""	""	""	0	""	""	"PTCRTD"
"MAR08990"	""	"PTPATe"	""	""	""	"PTPATe"	"MNXR95892"	""	""	""	0	""	""	"PTPATe"
"MAR08991"	""	"Q10H2e"	""	""	""	"Q10H2e"	"MNXR103390"	""	""	""	0	""	""	"Q10H2e"
"MAR08992"	""	"RPEc"	""	""	""	"RPEc"	""	""	""	""	0	""	""	"RPEc"
"MAR08993"	""	"SFCYSc"	""	""	""	"SFCYSc"	"MNXR104355"	""	""	""	0	""	""	"SFCYSc"
"MAR08994"	""	"SFCYSe"	""	""	""	"SFCYSe"	"MNXR104356"	""	""	""	0	""	""	"SFCYSe"
"MAR08995"	""	"TAURt"	""	""	""	"TAURCHAe"	"MNXR104733"	""	""	""	0	""	""	"TAURCHAe"
"MAR08996"	""	"TTDCAFATPc"	""	""	""	"TTDCAFATPc"	"MNXR104970"	""	""	""	0	""	""	"TTDCAFATPc"
"MAR08997"	""	"q10h2tc"	""	""	""	"q10h2tc"	"MNXR103390"	""	""	""	0	""	""	"q10h2tc"
"MAR08998"	""	"q10tm"	""	""	""	"q10tm"	"MNXR97066"	""	""	""	0	""	""	"q10tm"
"MAR08999"	""	"34HPPte"	""	""	""	"34HPPte"	"MNXR94846"	""	""	""	0	""	""	"34HPPte"
"MAR09000"	""	"3MOBte"	""	""	""	"3MOBte"	"MNXR94924"	""	""	""	0	""	""	"3MOBte"
"MAR09001"	""	"3MOPt"	""	""	""	"3MOPte"	"MNXR94926"	""	""	""	0	""	""	"3MOPte"
"MAR09002"	""	"4HPRO_LTte"	""	""	""	"4HPRO_LTte"	"MNXR95022"	""	""	""	0	""	""	"4HPRO_LTte"
"MAR09003"	""	"4MOPte"	""	""	""	"4MOPte"	"MNXR95035"	""	""	""	0	""	""	"4MOPte"
"MAR09004"	""	"5MTAte"	""	""	""	"5MTAte"	"MNXR95087"	""	""	""	0	""	""	"5MTAte"
"MAR09005"	""	"5OXPROt"	""	""	""	"5OXPROt"	"MNXR95092"	""	""	""	0	""	""	"5OXPROt"
"MAR09006"	""	"AHCYSte"	""	""	""	"AHCYSte"	"MNXR95626"	""	""	""	0	""	""	"AHCYSte"
"MAR09007"	""	"AICARte"	""	""	""	"AICARte"	"MNXR95641"	""	""	""	0	""	""	"AICARte"
"MAR09008"	""	"ANTHte"	""	""	""	"ANTHte"	"MNXR95845"	""	""	""	0	""	""	"ANTHte"
"MAR09009"	""	"CBASPte"	""	""	""	"CBASPte"	"MNXR96462"	""	""	""	0	""	""	"CBASPte"
"MAR09010"	""	"EX_34hpp_e"	""	""	""	"EX_34hpp[e]"	"MNXR98029"	""	""	""	0	""	""	"EX_34hpp[e]"
"MAR09011"	""	"EX_3mob_e"	""	""	""	"EX_3mob[e]"	"MNXR98050"	""	""	""	0	""	""	"EX_3mob[e]"
"MAR09012"	""	"EX_3mop_e"	""	""	""	"EX_3mop[e]"	"MNXR98051"	""	""	""	0	""	""	"EX_3mop[e]"
"MAR09013"	""	"EX_4mop_e"	""	""	""	"EX_4mop[e]"	"MNXR98068"	""	""	""	0	""	""	"EX_4mop[e]"
"MAR09021"	""	"EX_5mta_e"	""	""	""	"EX_5mta[e]"	"MNXR98084"	""	""	""	0	""	""	"EX_5mta[e]"
"MAR09025"	""	"EX_5oxpro_e"	""	""	""	"EX_5oxpro[e]"	"MNXR98087"	""	""	""	0	""	""	"EX_5oxpro[e]"
"MAR09026"	""	"EX_ahcys_e"	""	""	""	"EX_ahcys[e]"	"MNXR98241"	""	""	""	0	""	""	"EX_ahcys[e]"
"MAR09027"	""	"EX_aicar_e"	""	""	""	"EX_aicar[e]"	"MNXR98243"	""	""	""	0	""	""	"EX_aicar[e]"
"MAR09028"	""	"EX_anth_e"	""	""	""	"EX_anth[e]"	"MNXR98270"	""	""	""	0	""	""	"EX_anth[e]"
"MAR09029"	""	"EX_cbasp_e"	""	""	""	"EX_cbasp[e]"	"MNXR98324"	""	""	""	0	""	""	"EX_cbasp[e]"
"MAR09030"	""	"MALt"	""	""	""	"MAL_Lte"	"MNXR101367"	""	""	""	0	""	""	"MAL_Lte"
"MAR09031"	""	"OROTGLUt"	""	""	""	"OROTGLUt"	"MNXR102228"	""	""	""	0	""	""	"OROTGLUt"
"MAR09057"	""	"PNTOte"	""	""	""	"PNTOte"	"MNXR103051"	""	""	""	0	""	""	"PNTOte"
"MAR09059"	""	"5HOXINDOAtr"	""	""	""	"5HOXINDOAtr"	""	""	""	""	0	""	""	"5HOXINDOAtr"
"MAR09060"	""	"GLYALDtr"	""	""	""	"GLYALDtr"	""	""	""	""	0	""	""	"GLYALDtr"
"MAR09112"	""	"PEPtr"	""	""	""	"PEPtr"	""	""	""	""	0	""	""	"PEPtr"
"MAR09170"	""	"GUDACtr"	""	""	""	"GUDACtr"	""	""	""	""	0	""	""	"GUDACtr"
"MAR09186"	""	"GUDACtr2"	""	""	""	"GUDACtr2"	""	""	""	""	0	""	""	"GUDACtr2"
"MAR09274"	""	"LKYNRtr"	""	""	""	"LKYNRtr"	""	""	""	""	0	""	""	"LKYNRtr"
"MAR09402"	""	"LKYNRtr2"	""	""	""	"LKYNRtr2"	""	""	""	""	0	""	""	"LKYNRtr2"
"MAR09403"	""	"LKYNRtr3"	""	""	""	"LKYNRtr3"	""	""	""	""	0	""	""	"LKYNRtr3"
"MAR09459"	""	"BALAPAT1tc2"	""	""	""	"BALAPAT1tc2"	""	""	""	""	0	""	""	"BALAPAT1tc2"
"MAR09526"	""	"BALABETAtc2"	""	""	""	"BALABETAtc2"	""	""	""	""	0	""	""	"BALABETAtc2"
"MAR09533"	""	"CALAtr"	""	""	""	"CALAtr"	""	""	""	""	0	""	""	"CALAtr"
"MAR09576"	""	"KYNATEtr"	""	""	""	"KYNATEtr"	""	""	""	""	0	""	""	"KYNATEtr"
"MAR09589"	""	"KYNATEtr2"	""	""	""	"KYNATEtr2"	""	""	""	""	0	""	""	"KYNATEtr2"
"MAR09723"	""	"3ANTHRNtr"	""	""	""	"3ANTHRNtr"	""	""	""	""	0	""	""	"3ANTHRNtr"
"MAR09736"	""	"HKYNRtr"	""	""	""	"HKYNRtr"	""	""	""	""	0	""	""	"HKYNRtr"
"MAR09819"	""	"QULNtr"	""	""	""	"QULNtr"	""	""	""	""	0	""	""	"QULNtr"
"MAR09820"	""	"2PGtr"	""	""	""	"2PGtr"	""	""	""	""	0	""	""	"2PGtr"
"MAR09821"	""	"CARNtr"	""	""	""	"CARNtr"	""	""	""	""	0	""	""	"CARNtr"
"MAR09822"	""	"CHOLPtr"	""	""	""	"CHOLPtr"	""	""	""	""	0	""	""	"CHOLPtr"
"MAR09823"	""	"CYST_Ltr"	""	""	""	"CYST_Ltr"	""	""	""	""	0	""	""	"CYST_Ltr"
"MAR09824"	""	"DCMPtr"	""	""	""	"DCMPtr"	""	""	""	""	0	""	""	"DCMPtr"
"MAR09825"	""	"DHAPtr"	""	""	""	"DHAPtr"	""	""	""	""	0	""	""	"DHAPtr"
"MAR09826"	""	"DMGLYtr"	""	""	""	"DMGLYtr"	""	""	""	""	0	""	""	"DMGLYtr"
"MAR09827"	""	"ETHAMPtr"	""	""	""	"ETHAMPtr"	""	""	""	""	0	""	""	"ETHAMPtr"
"MAR09828"	""	"FUMtr"	""	""	""	"FUMtr"	"MNXR99715"	""	""	""	0	""	""	"FUMtr"
"MAR09829"	""	"G3PCt"	""	""	""	"G3PCtr"	"MNXR99874"	""	""	""	0	""	""	"G3PCtr"
"MAR09830"	""	"GLCURtr"	""	""	""	"GLCURtr"	""	""	""	""	0	""	""	"GLCURtr"
"MAR09831"	""	"ICITtr"	""	""	""	"ICITtr"	""	""	""	""	0	""	""	"ICITtr"
"MAR09832"	""	"L2AADPtr"	""	""	""	"L2AADPtr"	""	""	""	""	0	""	""	"L2AADPtr"
"MAR09833"	""	"XANt"	""	""	""	"XANtr"	"MNXR105226"	""	""	""	0	""	""	"XANtr"
"MAR09834"	""	"XMPtr"	""	""	""	"XMPtr"	""	""	""	""	0	""	""	"XMPtr"
"MAR09835"	""	"XTSNtr"	""	""	""	"XTSNtr"	""	""	""	""	0	""	""	"XTSNtr"
"MAR09836"	""	"3PGtr"	""	""	""	"3PGtr"	""	""	""	""	0	""	""	"3PGtr"
"MAR09837"	""	"UDPGLCURtr"	""	""	""	"UDPGLCURtr"	""	""	""	""	0	""	""	"UDPGLCURtr"
"MAR09838"	""	"IMPtr"	""	""	""	"IMPtr"	""	""	""	""	0	""	""	"IMPtr"
